company_id,company_name,category,period,period_idx,revenue,cost_of_goods_sold,operating_expenses,net_income,cash,accounts_receivable,inventory,accounts_payable,short_term_debt,long_term_debt,capital_expenditure,operating_cash_flow,investing_cash_flow,financing_cash_flow
C021,Pulse Digital,Declining,2023-Q1,17,66.44,41.47,22.14,1.37,36.84,16.08,8.3,11.24,15.18,46.58,4.59,5.33,-3.39,1.25
C021,Pulse Digital,Declining,2023-Q2,18,67.9,42.53,22.17,1.64,31.75,16.2,10.49,10.62,15.18,46.58,5.65,1.8,-4.92,-1.97
C021,Pulse Digital,Declining,2023-Q3,19,57.34,36.52,18.52,0.97,34.18,16.21,7.52,6.77,15.18,46.58,3.76,6.02,-3.33,-0.27
C021,Pulse Digital,Declining,2023-Q4,20,53.94,34.33,17.49,0.83,34.24,11.83,5.59,7.2,15.18,46.58,3.43,4.61,-3.09,-1.46
C021,Pulse Digital,Declining,2024-Q1,21,55.94,34.88,18.64,1.06,32.6,13.9,5.86,9.39,15.18,46.58,4.22,3.06,-2.75,-1.96
C021,Pulse Digital,Declining,2024-Q2,22,56.68,34.99,18.69,1.5,28.85,12.93,5.89,6.44,15.18,46.58,4.46,0.87,-4.26,-0.35
C021,Pulse Digital,Declining,2024-Q3,23,49.29,30.34,16.3,1.24,28.44,9.91,6.86,8.17,15.18,46.58,3.29,2.79,-2.58,-0.63
C021,Pulse Digital,Declining,2024-Q4,24,47.22,30.09,15.68,0.34,30.08,11.03,6.36,8.2,15.18,46.58,3.09,4.99,-2.41,-0.94
C022,Veritas Agritech,Declining,2019-Q1,1,123.4,77.41,39.26,4.06,25.88,30.1,15.56,15.94,21.07,59.96,5.47,7.67,-5.02,1.26
C022,Veritas Agritech,Declining,2019-Q2,2,123.67,80.31,39.63,1.81,22.01,31.79,19.35,14.5,21.07,59.96,10.81,8.43,-10.67,-1.63
C022,Veritas Agritech,Declining,2019-Q3,3,112.67,70.48,35.99,3.65,27.22,27.6,15.46,17.85,21.07,59.96,6.13,10.94,-5.32,-0.41
C022,Veritas Agritech,Declining,2019-Q4,4,103.9,66.03,33.07,2.6,30.28,30.94,15.54,15.18,21.07,59.96,5.34,7.19,-4.52,0.39
C022,Veritas Agritech,Declining,2020-Q1,5,107.5,68.89,34.5,2.09,29.77,29.8,11.51,15.05,21.07,59.96,6.62,5.31,-5.45,-0.38
C022,Veritas Agritech,Declining,2020-Q2,6,109.91,70.94,35.57,1.56,24.96,25.74,16.39,14.46,21.07,59.96,7.17,4.17,-6.78,-2.2
C022,Veritas Agritech,Declining,2020-Q3,7,100.5,63.97,33.03,1.63,24.09,25.84,15.12,12.41,21.07,59.96,8.38,6.01,-7.51,0.63
C022,Veritas Agritech,Declining,2020-Q4,8,97.32,61.77,30.88,2.51,20.23,23.92,11.7,16.47,21.07,59.96,8.6,4.68,-7.16,-1.39
C022,Veritas Agritech,Declining,2021-Q1,9,102.19,66.41,32.89,1.17,14.24,23.72,13.46,16.52,21.07,59.96,7.85,3.76,-7.77,-1.98
C022,Veritas Agritech,Declining,2021-Q2,10,103.5,65.73,33.19,2.44,13.81,23.97,13.09,13.94,21.07,59.96,5.74,4.58,-4.28,-0.72
C022,Veritas Agritech,Declining,2021-Q3,11,100.29,65.22,32.02,1.3,9.36,26.89,14.45,15.7,21.07,59.96,7.41,2.67,-7.31,0.19
C022,Veritas Agritech,Declining,2021-Q4,12,86.63,55.8,27.62,1.42,11.25,24.62,8.54,14.75,21.07,59.96,4.41,4.49,-4.21,1.6
C022,Veritas Agritech,Declining,2022-Q1,13,92.2,58.93,29.3,1.99,8.78,21.11,10.25,11.87,21.07,59.96,6.93,4.97,-6.61,-0.83
C022,Veritas Agritech,Declining,2022-Q2,14,89.77,57.02,29.51,1.44,6.37,26.52,13.12,11.64,21.07,59.96,5.01,2.39,-4.61,-0.19
C022,Veritas Agritech,Declining,2022-Q3,15,82.92,53.63,26.6,1.03,8.21,22.28,9.72,9.98,21.07,59.96,3.36,5.43,-2.74,-0.84
C022,Veritas Agritech,Declining,2022-Q4,16,76.06,48.9,24.8,0.78,8.71,17.52,11.3,10.24,21.07,59.96,5.81,3.43,-4.77,1.83
C022,Veritas Agritech,Declining,2023-Q1,17,79.67,51.05,26.13,0.88,6.98,17.18,11.5,12.09,21.07,59.96,5.08,2.66,-4.58,0.19
C022,Veritas Agritech,Declining,2023-Q2,18,78.52,50.87,25.4,0.69,3.14,20.66,10.27,9.42,21.07,59.96,5.07,2.14,-4.61,-1.38
C022,Veritas Agritech,Declining,2023-Q3,19,66.9,42.27,21.55,1.32,7.45,14.27,10.26,11.28,21.07,59.96,3.03,5.15,-1.87,1.03
C022,Veritas Agritech,Declining,2023-Q4,20,60.73,39.16,19.29,0.72,6.37,16.06,9.14,9.31,21.07,59.96,3.82,3.91,-3.03,-1.97
C022,Veritas Agritech,Declining,2024-Q1,21,61.0,38.81,19.51,1.01,7.14,15.53,6.34,9.67,21.07,59.96,2.94,5.12,-2.78,-1.57
C022,Veritas Agritech,Declining,2024-Q2,22,62.78,40.66,20.28,0.39,6.25,15.49,6.53,9.96,21.07,59.96,5.11,5.04,-4.17,-1.76
C022,Veritas Agritech,Declining,2024-Q3,23,56.03,35.4,17.99,0.99,8.15,16.49,7.47,9.33,21.07,59.96,2.56,4.41,-1.45,-1.05
C022,Veritas Agritech,Declining,2024-Q4,24,50.15,32.17,16.08,0.44,12.91,15.03,5.67,6.69,21.07,59.96,2.07,4.95,-1.02,0.84
C023,Hyperion Robotics,Declining,2019-Q1,1,120.16,82.99,37.28,-1.34,30.52,29.31,12.78,17.94,24.69,49.42,9.02,5.09,-8.33,-1.78
C023,Hyperion Robotics,Declining,2019-Q2,2,122.67,82.87,37.39,0.87,31.49,35.92,17.74,17.5,24.69,49.42,5.31,5.51,-3.85,-0.69
C023,Hyperion Robotics,Declining,2019-Q3,3,106.87,72.94,32.83,-0.14,25.72,29.02,12.9,15.43,24.69,49.42,7.78,1.56,-7.72,0.39
C023,Hyperion Robotics,Declining,2019-Q4,4,98.37,67.63,30.49,-1.0,21.49,24.09,13.25,12.69,24.69,49.42,7.97,3.69,-7.61,-0.31
C023,Hyperion Robotics,Declining,2020-Q1,5,104.49,69.93,31.39,1.46,15.22,30.42,16.23,17.9,24.69,49.42,8.59,2.52,-7.93,-0.85
C023,Hyperion Robotics,Declining,2020-Q2,6,104.33,70.82,31.32,0.71,13.02,28.76,14.75,14.07,24.69,49.42,5.13,2.6,-5.05,0.24
C023,Hyperion Robotics,Declining,2020-Q3,7,97.64,67.0,29.6,-0.19,7.31,22.94,14.05,13.9,24.69,49.42,7.5,0.52,-6.56,0.32
C023,Hyperion Robotics,Declining,2020-Q4,8,89.16,61.0,27.41,-0.47,4.46,19.67,11.3,11.75,24.69,49.42,6.58,0.59,-5.29,1.85
C023,Hyperion Robotics,Declining,2021-Q1,9,90.57,60.4,27.99,0.71,3.31,23.36,12.79,15.59,24.69,49.42,7.4,5.29,-7.32,0.88
C023,Hyperion Robotics,Declining,2021-Q2,10,96.31,66.17,29.15,-0.24,0.5,25.43,12.0,18.25,24.69,49.42,6.64,0.46,-6.39,0.85
C023,Hyperion Robotics,Declining,2021-Q3,11,88.43,59.9,27.44,-0.15,0.5,19.56,9.85,15.33,24.69,49.42,7.57,3.15,-7.35,0.58
C023,Hyperion Robotics,Declining,2021-Q4,12,80.6,54.03,24.26,0.81,0.5,21.63,11.31,13.8,24.69,49.42,5.03,2.57,-4.42,1.82
C023,Hyperion Robotics,Declining,2022-Q1,13,82.17,55.35,25.14,0.33,5.07,18.51,13.37,11.43,24.69,49.42,3.71,5.72,-2.73,1.58
C023,Hyperion Robotics,Declining,2022-Q2,14,83.43,55.78,25.94,0.35,2.0,20.46,13.64,13.82,24.69,49.42,4.12,2.28,-3.67,-1.68
C023,Hyperion Robotics,Declining,2022-Q3,15,81.07,54.14,24.38,0.99,0.5,21.43,9.19,10.27,24.69,49.42,6.99,1.91,-5.75,-0.73
C023,Hyperion Robotics,Declining,2022-Q4,16,74.58,50.84,22.8,-0.3,0.65,19.96,11.1,12.35,24.69,49.42,3.13,1.03,-2.45,1.56
C023,Hyperion Robotics,Declining,2023-Q1,17,81.38,56.22,24.5,-0.58,1.43,21.91,12.22,15.63,24.69,49.42,6.05,5.27,-5.68,1.19
C023,Hyperion Robotics,Declining,2023-Q2,18,85.99,57.35,26.54,0.65,0.94,25.03,10.8,13.94,24.69,49.42,5.32,3.42,-4.86,0.95
C023,Hyperion Robotics,Declining,2023-Q3,19,80.57,55.11,24.35,-0.12,0.5,16.66,9.74,14.95,24.69,49.42,6.13,3.6,-5.74,0.88
C023,Hyperion Robotics,Declining,2023-Q4,20,74.66,49.63,22.67,0.84,0.5,19.61,8.17,13.02,24.69,49.42,5.42,1.97,-4.81,0.26
C023,Hyperion Robotics,Declining,2024-Q1,21,77.99,53.52,24.28,-1.04,0.5,17.25,9.45,13.18,24.69,49.42,6.69,4.66,-5.94,1.18
C023,Hyperion Robotics,Declining,2024-Q2,22,82.86,55.32,25.77,0.39,0.5,24.56,9.2,11.61,24.69,49.42,4.44,1.09,-3.22,-0.55
C023,Hyperion Robotics,Declining,2024-Q3,23,76.73,52.99,23.54,-1.04,0.5,18.54,8.83,14.76,24.69,49.42,4.15,3.71,-4.04,-1.77
C023,Hyperion Robotics,Declining,2024-Q4,24,69.92,46.65,21.41,0.46,0.5,20.48,9.32,12.33,24.69,49.42,5.27,2.71,-4.18,-1.37
C024,Catalyst Renewables,Declining,2019-Q1,1,89.0,52.87,29.38,4.11,29.35,25.69,10.1,12.71,29.94,44.24,5.42,8.42,-5.2,-2.24
C024,Catalyst Renewables,Declining,2019-Q2,2,96.02,55.28,32.06,5.57,32.66,21.47,9.46,14.02,29.94,44.24,6.27,8.33,-6.03,1.0
C024,Catalyst Renewables,Declining,2019-Q3,3,92.61,53.6,29.86,5.92,39.15,18.71,11.18,12.09,29.94,44.24,3.74,9.61,-3.1,-0.02
C024,Catalyst Renewables,Declining,2019-Q4,4,83.9,49.14,27.85,4.23,42.26,18.73,11.37,11.74,29.94,44.24,4.35,5.84,-3.41,0.69
C024,Catalyst Renewables,Declining,2020-Q1,5,83.25,49.59,27.57,3.62,46.0,20.38,9.86,9.94,29.94,44.24,4.82,7.69,-3.33,-0.62
C024,Catalyst Renewables,Declining,2020-Q2,6,84.98,49.86,28.03,4.37,48.01,24.79,11.47,11.22,29.94,44.24,5.89,9.05,-5.15,-1.89
C024,Catalyst Renewables,Declining,2020-Q3,7,74.61,44.53,24.38,3.33,49.52,22.03,9.05,10.83,29.94,44.24,3.47,6.51,-2.9,-2.1
C024,Catalyst Renewables,Declining,2020-Q4,8,68.18,40.22,22.38,3.24,49.25,18.94,6.92,7.9,29.94,44.24,5.89,5.36,-4.82,-0.81
C024,Catalyst Renewables,Declining,2021-Q1,9,69.16,41.39,22.9,2.71,53.67,15.81,8.63,7.9,29.94,44.24,3.37,8.25,-2.4,-1.42
C024,Catalyst Renewables,Declining,2021-Q2,10,71.85,42.55,23.9,3.11,54.92,19.21,9.0,11.46,29.94,44.24,4.06,3.45,-3.69,1.49
C024,Catalyst Renewables,Declining,2021-Q3,11,69.36,41.02,22.55,3.39,59.25,15.53,7.31,9.07,29.94,44.24,2.84,4.51,-1.52,1.35
C024,Catalyst Renewables,Declining,2021-Q4,12,62.47,36.44,20.42,3.26,61.01,12.54,7.95,9.57,29.94,44.24,3.0,3.59,-1.81,-0.02
C024,Catalyst Renewables,Declining,2022-Q1,13,65.32,38.06,21.37,3.47,66.36,18.09,8.79,8.37,29.94,44.24,3.94,8.72,-2.78,-0.59
C024,Catalyst Renewables,Declining,2022-Q2,14,66.82,39.85,22.34,2.53,72.2,13.95,9.71,10.46,29.94,44.24,3.34,6.96,-2.14,1.02
C024,Catalyst Renewables,Declining,2022-Q3,15,61.88,35.67,20.07,3.66,68.01,15.7,7.4,8.72,29.94,44.24,5.45,3.17,-5.38,-1.98
C024,Catalyst Renewables,Declining,2022-Q4,16,56.88,32.75,18.76,3.09,66.84,16.68,7.09,8.59,29.94,44.24,3.82,2.42,-3.13,-0.47
C024,Catalyst Renewables,Declining,2023-Q1,17,59.63,35.01,19.82,2.65,64.06,14.82,5.78,8.57,29.94,44.24,4.99,3.06,-4.07,-1.77
C024,Catalyst Renewables,Declining,2023-Q2,18,60.97,36.45,20.07,2.39,66.87,12.64,7.75,7.48,29.94,44.24,4.93,6.62,-3.46,-0.35
C024,Catalyst Renewables,Declining,2023-Q3,19,59.08,34.18,19.47,3.13,67.6,15.04,5.43,7.58,29.94,44.24,4.89,7.59,-4.74,-2.11
C024,Catalyst Renewables,Declining,2023-Q4,20,53.9,31.34,18.0,2.48,69.61,11.48,6.96,5.96,29.94,44.24,3.12,5.37,-1.93,-1.44
C024,Catalyst Renewables,Declining,2024-Q1,21,53.96,31.95,18.01,2.05,69.01,11.48,7.56,7.65,29.94,44.24,3.31,1.98,-3.07,0.49
C024,Catalyst Renewables,Declining,2024-Q2,22,57.15,33.9,18.5,2.62,68.91,14.32,7.85,9.28,29.94,44.24,5.0,4.92,-4.2,-0.82
C024,Catalyst Renewables,Declining,2024-Q3,23,52.75,30.93,17.34,2.41,68.44,15.02,7.21,6.82,29.94,44.24,3.41,3.49,-2.55,-1.41
C024,Catalyst Renewables,Declining,2024-Q4,24,50.34,29.9,16.55,1.97,72.12,11.75,4.8,6.1,29.94,44.24,2.78,6.65,-2.53,-0.45
C025,Summit Real Estate,Declining,2019-Q1,1,84.72,51.37,28.8,2.61,33.98,20.82,11.61,10.31,20.35,43.42,3.48,7.32,-2.85,0.71
C025,Summit Real Estate,Declining,2019-Q2,2,87.32,53.12,30.07,2.3,38.02,19.25,11.91,9.84,20.35,43.42,4.36,8.02,-3.05,-0.93
C025,Summit Real Estate,Declining,2019-Q3,3,76.85,47.82,26.0,1.47,34.84,16.74,9.53,9.0,20.35,43.42,6.7,2.77,-5.24,-0.72
C025,Summit Real Estate,Declining,2019-Q4,4,71.93,44.79,24.75,1.0,36.98,16.33,9.86,11.01,20.35,43.42,3.83,6.9,-2.82,-1.94
C025,Summit Real Estate,Declining,2020-Q1,5,73.66,44.74,24.95,2.18,37.27,16.83,8.39,11.44,20.35,43.42,3.23,5.41,-3.2,-1.92
C025,Summit Real Estate,Declining,2020-Q2,6,78.53,47.91,27.44,1.59,39.96,20.71,11.03,10.86,20.35,43.42,3.57,4.05,-2.25,0.89
C025,Summit Real Estate,Declining,2020-Q3,7,71.3,43.64,24.62,1.49,36.82,21.01,9.08,10.21,20.35,43.42,3.08,1.75,-2.8,-2.09
C025,Summit Real Estate,Declining,2020-Q4,8,61.84,38.24,21.43,0.84,35.24,13.21,8.93,7.47,20.35,43.42,3.24,2.21,-2.69,-1.11
C025,Summit Real Estate,Declining,2021-Q1,9,58.15,36.3,19.62,0.88,31.79,12.46,5.64,8.81,20.35,43.42,4.76,0.56,-3.99,-0.02
C025,Summit Real Estate,Declining,2021-Q2,10,58.67,36.01,19.89,1.28,30.38,12.89,6.55,8.62,20.35,43.42,2.69,1.93,-1.23,-2.1
C025,Summit Real Estate,Declining,2021-Q3,11,54.16,32.9,18.33,1.41,30.43,11.62,7.23,8.04,20.35,43.42,4.71,5.3,-3.67,-1.59
C025,Summit Real Estate,Declining,2021-Q4,12,49.87,30.22,17.37,0.92,27.75,11.02,4.75,7.57,20.35,43.42,4.29,2.42,-3.31,-1.78
C025,Summit Real Estate,Declining,2022-Q1,13,49.37,29.69,16.96,1.25,28.23,10.48,5.64,6.39,20.35,43.42,3.96,4.92,-3.73,-0.72
C025,Summit Real Estate,Declining,2022-Q2,14,47.65,29.03,16.14,1.07,27.54,13.33,6.41,5.78,20.35,43.42,2.16,2.2,-1.22,-1.67
C025,Summit Real Estate,Declining,2022-Q3,15,45.0,28.0,15.49,0.33,30.16,9.78,5.26,7.4,20.35,43.42,3.26,3.06,-1.96,1.53
C025,Summit Real Estate,Declining,2022-Q4,16,38.29,23.84,12.94,0.34,32.87,9.74,5.34,6.1,20.35,43.42,1.85,2.53,-0.65,0.83
C025,Summit Real Estate,Declining,2023-Q1,17,39.05,23.6,13.33,0.8,33.12,7.88,4.48,5.55,20.35,43.42,2.86,3.12,-1.6,-1.26
C025,Summit Real Estate,Declining,2023-Q2,18,38.72,23.35,13.49,0.62,31.18,8.35,5.78,6.17,20.35,43.42,3.45,2.24,-3.3,-0.88
C025,Summit Real Estate,Declining,2023-Q3,19,33.58,20.91,11.33,0.2,29.34,8.56,4.37,5.13,20.35,43.42,1.96,0.1,-0.69,-1.25
C025,Summit Real Estate,Declining,2023-Q4,20,31.55,19.57,10.87,0.04,30.97,8.71,4.33,3.93,20.35,43.42,2.63,1.76,-1.98,1.86
C025,Summit Real Estate,Declining,2024-Q1,21,31.11,18.97,10.88,0.16,30.47,7.22,4.49,5.09,20.35,43.42,1.37,0.56,-0.29,-0.78
C025,Summit Real Estate,Declining,2024-Q2,22,31.55,19.54,10.81,0.11,30.32,7.84,4.45,4.26,20.35,43.42,1.86,1.06,-1.3,0.09
C025,Summit Real Estate,Declining,2024-Q3,23,28.15,17.25,9.74,0.08,30.04,6.39,3.07,4.72,20.35,43.42,1.94,2.59,-0.97,-1.89
C025,Summit Real Estate,Declining,2024-Q4,24,26.33,16.2,9.05,0.02,27.48,6.7,3.01,3.05,20.35,43.42,2.31,-0.74,-1.69,-0.14
C026,Starlight Media,Declining,2019-Q1,1,69.39,45.15,23.6,-0.52,26.96,15.59,9.69,11.07,18.65,52.34,4.22,4.26,-4.12,-0.91
C026,Starlight Media,Declining,2019-Q2,2,69.69,46.29,24.0,-1.76,23.79,18.88,6.98,10.73,18.65,52.34,4.77,-1.65,-3.39,1.87
C026,Starlight Media,Declining,2019-Q3,3,59.04,39.16,20.39,-1.67,20.97,12.19,7.7,7.99,18.65,52.34,3.71,0.59,-2.83,-0.57
C026,Starlight Media,Declining,2019-Q4,4,56.74,36.48,19.47,-0.37,19.17,16.06,7.89,7.8,18.65,52.34,4.86,4.58,-4.54,-1.84
C026,Starlight Media,Declining,2020-Q1,5,59.34,39.4,20.67,-1.89,15.68,15.43,8.0,7.2,18.65,52.34,3.74,-0.93,-2.79,0.23
C026,Starlight Media,Declining,2020-Q2,6,61.47,40.45,20.9,-1.04,14.65,15.77,6.42,8.95,18.65,52.34,4.59,2.97,-3.1,-0.89
C026,Starlight Media,Declining,2020-Q3,7,52.13,33.89,18.14,-1.06,16.42,13.99,8.07,6.79,18.65,52.34,2.24,3.36,-0.91,-0.68
C026,Starlight Media,Declining,2020-Q4,8,47.06,30.44,16.15,-0.69,16.99,13.84,4.71,6.55,18.65,52.34,2.81,3.39,-2.52,-0.3
C026,Starlight Media,Declining,2021-Q1,9,49.24,32.43,16.89,-1.24,15.33,14.71,6.37,6.03,18.65,52.34,3.04,-0.64,-2.81,1.79
C026,Starlight Media,Declining,2021-Q2,10,49.84,32.83,16.94,-1.09,16.7,12.91,7.29,9.0,18.65,52.34,3.28,3.24,-2.12,0.25
C026,Starlight Media,Declining,2021-Q3,11,43.79,28.11,15.04,-0.52,14.81,9.94,4.28,7.09,18.65,52.34,3.06,-1.52,-2.25,1.88
C026,Starlight Media,Declining,2021-Q4,12,39.73,25.88,13.39,-0.7,13.2,10.14,6.06,7.24,18.65,52.34,2.23,0.49,-0.87,-1.24
C026,Starlight Media,Declining,2022-Q1,13,38.86,24.86,13.25,-0.41,10.1,8.8,5.43,6.83,18.65,52.34,3.13,-0.21,-3.05,0.15
C026,Starlight Media,Declining,2022-Q2,14,41.7,26.71,14.55,-0.72,11.09,11.53,5.76,7.01,18.65,52.34,3.69,1.91,-2.62,1.7
C026,Starlight Media,Declining,2022-Q3,15,36.59,23.87,12.37,-0.81,9.55,9.49,4.73,5.78,18.65,52.34,1.82,-2.26,-1.08,1.8
C026,Starlight Media,Declining,2022-Q4,16,33.11,21.48,11.32,-0.85,7.81,8.99,4.52,4.51,18.65,52.34,1.68,-0.03,-0.24,-1.48
C026,Starlight Media,Declining,2023-Q1,17,33.58,21.64,11.65,-0.87,6.21,7.39,3.42,4.92,18.65,52.34,1.49,-2.41,-0.27,1.09
C026,Starlight Media,Declining,2023-Q2,18,34.13,22.62,11.88,-1.51,5.16,9.16,3.51,5.84,18.65,52.34,2.73,1.98,-1.97,-1.07
C026,Starlight Media,Declining,2023-Q3,19,31.41,20.87,10.63,-1.24,1.55,6.99,3.57,5.41,18.65,52.34,1.36,-1.84,0.14,-1.9
C026,Starlight Media,Declining,2023-Q4,20,29.03,19.17,9.9,-1.21,2.03,8.25,3.94,5.18,18.65,52.34,1.17,2.54,-1.06,-1.0
C026,Starlight Media,Declining,2024-Q1,21,30.37,19.76,10.46,-1.01,0.5,6.65,4.56,5.47,18.65,52.34,1.97,-1.14,-1.84,0.24
C026,Starlight Media,Declining,2024-Q2,22,31.26,20.37,10.57,-0.84,2.17,7.63,3.74,4.73,18.65,52.34,1.26,0.94,-0.12,0.85
C026,Starlight Media,Declining,2024-Q3,23,27.9,18.37,9.74,-1.37,2.42,6.25,3.35,3.64,18.65,52.34,1.33,0.26,-0.8,0.79
C026,Starlight Media,Declining,2024-Q4,24,25.08,16.39,8.57,-1.03,0.5,6.07,3.38,2.96,18.65,52.34,2.11,-2.53,-1.99,0.83
C027,Vortex Defense,Declining,2019-Q1,1,122.17,75.11,42.16,2.65,39.34,25.03,12.7,19.46,29.13,52.19,6.73,7.43,-6.15,1.02
C027,Vortex Defense,Declining,2019-Q2,2,122.95,76.62,42.09,2.15,38.87,26.04,13.42,20.85,29.13,52.19,8.2,7.69,-7.3,-0.86
C027,Vortex Defense,Declining,2019-Q3,3,112.66,68.45,38.35,3.37,38.26,28.58,16.68,14.43,29.13,52.19,8.81,10.19,-8.44,-2.36
C027,Vortex Defense,Declining,2019-Q4,4,106.94,64.93,37.29,2.51,41.89,23.52,12.15,14.95,29.13,52.19,4.88,8.34,-4.27,-0.44
C027,Vortex Defense,Declining,2020-Q1,5,114.64,69.81,40.1,2.53,44.04,30.87,14.35,17.45,29.13,52.19,5.38,6.81,-4.38,-0.28
C027,Vortex Defense,Declining,2020-Q2,6,118.26,73.38,40.6,2.19,42.44,34.38,15.32,13.84,29.13,52.19,9.2,6.76,-8.01,-0.35
C027,Vortex Defense,Declining,2020-Q3,7,107.01,65.79,37.56,1.72,36.22,30.99,14.38,17.49,29.13,52.19,8.91,3.76,-8.43,-1.54
C027,Vortex Defense,Declining,2020-Q4,8,98.92,60.4,34.07,2.31,34.32,22.27,11.0,11.69,29.13,52.19,6.79,5.18,-6.12,-0.96
C027,Vortex Defense,Declining,2021-Q1,9,103.34,64.42,35.46,1.57,29.3,28.36,10.64,12.43,29.13,52.19,8.31,4.9,-7.94,-1.98
C027,Vortex Defense,Declining,2021-Q2,10,106.99,65.05,37.5,2.31,29.95,28.18,11.4,15.32,29.13,52.19,7.79,6.98,-7.44,1.11
C027,Vortex Defense,Declining,2021-Q3,11,101.09,61.17,34.75,2.85,35.37,23.77,12.5,11.46,29.13,52.19,5.14,8.76,-4.13,0.78
C027,Vortex Defense,Declining,2021-Q4,12,88.88,54.98,31.01,1.15,33.37,23.66,10.2,14.34,29.13,52.19,6.09,3.64,-4.98,-0.66
C027,Vortex Defense,Declining,2022-Q1,13,90.45,56.52,31.79,0.58,32.96,23.02,12.22,15.28,29.13,52.19,4.67,1.99,-3.6,1.21
C027,Vortex Defense,Declining,2022-Q2,14,87.44,54.73,30.11,0.93,30.66,18.27,10.61,11.11,29.13,52.19,6.87,3.29,-6.76,1.17
C027,Vortex Defense,Declining,2022-Q3,15,84.58,51.34,29.04,2.14,32.17,17.68,12.64,13.38,29.13,52.19,4.33,5.38,-2.93,-0.94
C027,Vortex Defense,Declining,2022-Q4,16,73.55,44.77,25.48,1.45,35.97,21.65,6.73,9.12,29.13,52.19,3.57,7.14,-3.4,0.06
C027,Vortex Defense,Declining,2023-Q1,17,75.58,47.56,26.3,0.27,31.75,15.68,11.86,10.5,29.13,52.19,5.13,2.15,-4.68,-1.69
C027,Vortex Defense,Declining,2023-Q2,18,80.28,48.55,27.68,2.01,30.06,22.77,10.06,13.59,29.13,52.19,4.34,4.06,-4.1,-1.65
C027,Vortex Defense,Declining,2023-Q3,19,75.4,47.28,26.55,0.16,24.37,16.83,11.26,10.06,29.13,52.19,6.3,1.02,-5.34,-1.36
C027,Vortex Defense,Declining,2023-Q4,20,67.19,41.34,23.02,1.1,22.25,18.39,8.08,11.53,29.13,52.19,3.88,1.19,-3.16,-0.15
C027,Vortex Defense,Declining,2024-Q1,21,71.64,44.87,25.19,0.16,23.28,20.09,10.55,10.55,29.13,52.19,3.95,5.14,-3.35,-0.76
C027,Vortex Defense,Declining,2024-Q2,22,71.44,44.02,24.47,1.18,23.37,21.16,7.98,8.36,29.13,52.19,3.06,4.28,-2.9,-1.3
C027,Vortex Defense,Declining,2024-Q3,23,60.34,37.68,21.05,0.19,26.33,14.64,6.91,7.98,29.13,52.19,2.57,4.36,-2.55,1.15
C027,Vortex Defense,Declining,2024-Q4,24,52.71,32.5,17.94,0.68,29.62,11.78,7.9,8.64,29.13,52.19,3.38,4.09,-2.6,1.8
C028,Solstice Pharma,Declining,2019-Q1,1,126.89,85.24,39.52,0.74,16.38,30.03,18.06,16.7,25.14,42.15,10.88,8.29,-10.63,-1.63
C028,Solstice Pharma,Declining,2019-Q2,2,130.08,84.57,41.75,1.97,20.05,28.54,16.21,19.02,25.14,42.15,5.67,7.57,-5.33,1.43
C028,Solstice Pharma,Declining,2019-Q3,3,118.98,77.15,37.31,2.54,25.5,31.27,13.7,20.9,25.14,42.15,5.19,7.82,-3.82,1.45
C028,Solstice Pharma,Declining,2019-Q4,4,108.59,70.58,34.34,1.91,21.25,25.01,13.36,13.97,25.14,42.15,9.55,6.5,-8.79,-1.95
C028,Solstice Pharma,Declining,2020-Q1,5,106.34,71.3,33.49,0.31,15.38,23.32,12.06,18.32,25.14,42.15,8.33,2.92,-8.02,-0.76
C028,Solstice Pharma,Declining,2020-Q2,6,112.83,74.49,36.26,0.71,13.14,33.08,12.71,16.08,25.14,42.15,7.39,2.96,-6.7,1.5
C028,Solstice Pharma,Declining,2020-Q3,7,102.31,67.61,32.82,0.55,10.26,28.71,10.17,14.33,25.14,42.15,5.27,4.02,-4.97,-1.93
C028,Solstice Pharma,Declining,2020-Q4,8,94.84,63.06,29.66,0.74,13.01,19.46,10.91,16.41,25.14,42.15,6.08,6.4,-5.46,1.8
C028,Solstice Pharma,Declining,2021-Q1,9,95.68,62.73,29.82,1.5,7.95,22.77,15.12,15.15,25.14,42.15,8.3,4.55,-8.22,-1.38
C028,Solstice Pharma,Declining,2021-Q2,10,96.09,63.7,30.49,0.58,5.23,19.6,12.12,15.6,25.14,42.15,6.91,5.43,-6.43,-1.71
C028,Solstice Pharma,Declining,2021-Q3,11,84.8,57.06,26.75,-0.15,2.31,19.65,12.93,13.11,25.14,42.15,6.83,1.92,-5.53,0.69
C028,Solstice Pharma,Declining,2021-Q4,12,76.55,49.69,24.24,1.12,6.35,21.15,8.13,10.08,25.14,42.15,3.14,6.32,-2.01,-0.27
C028,Solstice Pharma,Declining,2022-Q1,13,78.26,52.4,24.57,0.11,9.33,19.88,11.41,13.11,25.14,42.15,5.21,5.8,-4.61,1.8
C028,Solstice Pharma,Declining,2022-Q2,14,80.12,53.27,25.1,0.46,9.32,17.04,12.48,11.52,25.14,42.15,5.09,4.44,-4.79,0.34
C028,Solstice Pharma,Declining,2022-Q3,15,72.76,48.19,22.92,0.39,8.56,20.0,11.22,12.39,25.14,42.15,3.62,0.37,-2.81,1.68
